,fecha,dia_inicio,dia_cuarentena_dnu260,osm_admin_level_2,osm_admin_level_4,osm_admin_level_8,tot_casosconf,nue_casosconf_diff,tot_fallecidos,nue_fallecidos_diff,tot_recuperados,tot_terapia,test_RT-PCR_negativos,test_RT-PCR_total,transmision_tipo,informe_tipo,informe_link,observacion,covid19argentina_admin_level_4
6800,18/1/2021,320,,,Formosa,,1804514,13.0,45722,0.0,,,,,,,,,
6801,18/1/2021,320,,,Jujuy,,1804570,56.0,45722,0.0,,,,,,,,,
6802,18/1/2021,320,,,La Pampa,,1804703,133.0,45739,17.0,,,,,,,,,
6803,18/1/2021,320,,,La Rioja,,1804715,12.0,45740,1.0,,,,,,,,,
6804,18/1/2021,320,,,Mendoza,,1804786,71.0,45749,9.0,,,,,,,,,
6805,18/1/2021,320,,,Misiones,,1804934,148.0,45755,6.0,,,,,,,,,
6806,18/1/2021,320,,,Neuquén,,1805403,469.0,45756,1.0,,,,,,,,,
6807,18/1/2021,320,,,Río Negro,,1805679,276.0,45758,2.0,,,,,,,,,
6808,18/1/2021,320,,,Salta,,1805701,22.0,45760,2.0,,,,,,,,,
6809,18/1/2021,320,,,San Juan,,1805779,78.0,45762,2.0,,,,,,,,,
6810,18/1/2021,320,,,San Luis,,1805868,89.0,45762,0.0,,,,,,,,,
6811,18/1/2021,320,,,Santa Cruz,,1806167,299.0,45775,13.0,,,,,,,,,
6812,18/1/2021,320,,,Santa Fe,,1807022,855.0,45812,37.0,,,,,,,,,
6813,18/1/2021,320,,,Santiago del Estero,,1807124,102.0,45821,9.0,,,,,,,,,
6814,18/1/2021,320,,,Tierra del Fuego,,1807249,125.0,45826,5.0,,,,,,,,,
6815,18/1/2021,320,,,Tucumán,,1807428,179.0,45831,5.0,,,,,,,,,
6816,18/1/2021,320,,,Indeterminado,,1807428,0.0,45831,0.0,,,,,,,,,
6817,19/1/2021,321,,,Buenos Aires,,1812551,5123.0,45957,126.0,,,,,,,,,
6818,19/1/2021,321,,,CABA,,1813939,1388.0,45964,7.0,,,,,,,,,
6819,19/1/2021,321,,,Catamarca,,1814093,154.0,45964,0.0,,,,,,,,,
6820,19/1/2021,321,,,Chaco,,1814305,212.0,45966,2.0,,,,,,,,,
6821,19/1/2021,321,,,Chubut,,1814654,349.0,45971,5.0,,,,,,,,,
6822,19/1/2021,321,,,Córdoba,,1815322,668.0,45979,8.0,,,,,,,,,
6823,19/1/2021,321,,,Corrientes,,1815412,90.0,45981,2.0,,,,,,,,,
6824,19/1/2021,321,,,Entre Ríos,,1815857,445.0,45988,7.0,,,,,,,,,
6825,19/1/2021,321,,,Formosa,,1815865,8.0,45988,0.0,,,,,,,,,
6826,19/1/2021,321,,,Jujuy,,1815890,25.0,45989,1.0,,,,,,,,,
6827,19/1/2021,321,,,La Pampa,,1816047,157.0,45990,1.0,,,,,,,,,
6828,19/1/2021,321,,,La Rioja,,1816056,9.0,45990,0.0,,,,,,,,,
6829,19/1/2021,321,,,Mendoza,,1816204,148.0,45993,3.0,,,,,,,,,
6830,19/1/2021,321,,,Misiones,,1816442,238.0,45997,4.0,,,,,,,,,
6831,19/1/2021,321,,,Neuquén,,1816859,417.0,45998,1.0,,,,,,,,,
6832,19/1/2021,321,,,Río Negro,,1817264,405.0,46002,4.0,,,,,,,,,
6833,19/1/2021,321,,,Salta,,1817309,45.0,46005,3.0,,,,,,,,,
6834,19/1/2021,321,,,San Juan,,1817396,87.0,46005,0.0,,,,,,,,,
6835,19/1/2021,321,,,San Luis,,1817490,94.0,46007,2.0,,,,,,,,,
6836,19/1/2021,321,,,Santa Cruz,,1817927,437.0,46012,5.0,,,,,,,,,
6837,19/1/2021,321,,,Santa Fe,,1819133,1206.0,46058,46.0,,,,,,,,,
6838,19/1/2021,321,,,Santiago del Estero,,1819225,92.0,46059,1.0,,,,,,,,,
6839,19/1/2021,321,,,Tierra del Fuego,,1819365,140.0,46061,2.0,,,,,,,,,
6840,19/1/2021,321,,,Tucumán,,1819569,204.0,46066,5.0,,,,,,,,,
6841,19/1/2021,321,,,Indeterminado,,1819569,0.0,46066,0.0,,,,,,,,,
6842,20/1/2021,322,,,Buenos Aires,,1824467,4898.0,46135,69.0,,,,,,,,,
6843,20/1/2021,322,,,CABA,,1825739,1272.0,46157,22.0,,,,,,,,,
6844,20/1/2021,322,,,Catamarca,,1825827,88.0,46157,0.0,,,,,,,,,
6845,20/1/2021,322,,,Chaco,,1826005,178.0,46161,4.0,,,,,,,,,
6846,20/1/2021,322,,,Chubut,,1826346,341.0,46163,2.0,,,,,,,,,
6847,20/1/2021,322,,,Córdoba,,1827040,694.0,46169,6.0,,,,,,,,,
6848,20/1/2021,322,,,Corrientes,,1827163,123.0,46170,1.0,,,,,,,,,
6849,20/1/2021,322,,,Entre Ríos,,1827711,548.0,46175,5.0,,,,,,,,,
6850,20/1/2021,322,,,Formosa,,1827727,16.0,46175,0.0,,,,,,,,,
6851,20/1/2021,322,,,Jujuy,,1827766,39.0,46175,0.0,,,,,,,,,
6852,20/1/2021,322,,,La Pampa,,1827887,121.0,46179,4.0,,,,,,,,,
6853,20/1/2021,322,,,La Rioja,,1827917,30.0,46179,0.0,,,,,,,,,
6854,20/1/2021,322,,,Mendoza,,1828115,198.0,46183,4.0,,,,,,,,,
6855,20/1/2021,322,,,Misiones,,1828308,193.0,46187,4.0,,,,,,,,,
6856,20/1/2021,322,,,Neuquén,,1828841,533.0,46187,0.0,,,,,,,,,
6857,20/1/2021,322,,,Río Negro,,1829283,442.0,46189,2.0,,,,,,,,,
6858,20/1/2021,322,,,Salta,,1829360,77.0,46189,0.0,,,,,,,,,
6859,20/1/2021,322,,,San Juan,,1829456,96.0,46189,0.0,,,,,,,,,
6860,20/1/2021,322,,,San Luis,,1829560,104.0,46192,3.0,,,,,,,,,
6861,20/1/2021,322,,,Santa Cruz,,1830054,494.0,46196,4.0,,,,,,,,,
6862,20/1/2021,322,,,Santa Fe,,1831276,1222.0,46208,12.0,,,,,,,,,
6863,20/1/2021,322,,,Santiago del Estero,,1831442,166.0,46208,0.0,,,,,,,,,
6864,20/1/2021,322,,,Tierra del Fuego,,1831533,91.0,46209,1.0,,,,,,,,,
6865,20/1/2021,322,,,Tucumán,,1831681,148.0,46213,4.0,,,,,,,,,
6866,20/1/2021,322,,,Indeterminado,,1831681,0.0,46213,0.0,,,,,,,,,
6867,21/1/2021,323,,,Buenos Aires,,1836311,4630.0,46258,45.0,,,,,,,,,
6868,21/1/2021,323,,,CABA,,1837576,1265.0,46283,25.0,,,,,,,,,
6869,21/1/2021,323,,,Catamarca,,1837671,95.0,46283,0.0,,,,,,,,,
6870,21/1/2021,323,,,Chaco,,1837952,281.0,46283,0.0,,,,,,,,,
6871,21/1/2021,323,,,Chubut,,1838333,381.0,46291,8.0,,,,,,,,,
6872,21/1/2021,323,,,Córdoba,,1838982,649.0,46298,7.0,,,,,,,,,
6873,21/1/2021,323,,,Corrientes,,1839117,135.0,46302,4.0,,,,,,,,,
6874,21/1/2021,323,,,Entre Ríos,,1839562,445.0,46308,6.0,,,,,,,,,
6875,21/1/2021,323,,,Formosa,,1839621,59.0,46308,0.0,,,,,,,,,
6876,21/1/2021,323,,,Jujuy,,1839666,45.0,46308,0.0,,,,,,,,,
6877,21/1/2021,323,,,La Pampa,,1839805,139.0,46308,0.0,,,,,,,,,
6878,21/1/2021,323,,,La Rioja,,1839824,19.0,46308,0.0,,,,,,,,,
6879,21/1/2021,323,,,Mendoza,,1839996,172.0,46317,9.0,,,,,,,,,
6880,21/1/2021,323,,,Misiones,,1840171,175.0,46324,7.0,,,,,,,,,
6881,21/1/2021,323,,,Neuquén,,1840695,524.0,46325,1.0,,,,,,,,,
6882,21/1/2021,323,,,Río Negro,,1840960,265.0,46331,6.0,,,,,,,,,
6883,21/1/2021,323,,,Salta,,1841035,75.0,46331,0.0,,,,,,,,,
6884,21/1/2021,323,,,San Juan,,1841116,81.0,46331,0.0,,,,,,,,,
6885,21/1/2021,323,,,San Luis,,1841318,202.0,46333,2.0,,,,,,,,,
6886,21/1/2021,323,,,Santa Cruz,,1841632,314.0,46336,3.0,,,,,,,,,
6887,21/1/2021,323,,,Santa Fe,,1842733,1101.0,46349,13.0,,,,,,,,,
6888,21/1/2021,323,,,Santiago del Estero,,1842833,100.0,46350,1.0,,,,,,,,,
6889,21/1/2021,323,,,Tierra del Fuego,,1842939,106.0,46354,4.0,,,,,,,,,
6890,21/1/2021,323,,,Tucumán,,1843077,138.0,46355,1.0,,,,,,,,,
6891,21/1/2021,323,,,Indeterminado,,1843077,0.0,46355,0.0,,,,,,,,,
6892,22/1/2021,324,,,Buenos Aires,,1847254,4177.0,46474,119.0,,,,,,,,,
6893,22/1/2021,324,,,CABA,,1848414,1160.0,46486,12.0,,,,,,,,,
6894,22/1/2021,324,,,Catamarca,,1848466,52.0,46486,0.0,,,,,,,,,
6895,22/1/2021,324,,,Chaco,,1848648,182.0,46491,5.0,,,,,,,,,
6896,22/1/2021,324,,,Chubut,,1849105,457.0,46505,14.0,,,,,,,,,
6897,22/1/2021,324,,,Córdoba,,1849687,582.0,46513,8.0,,,,,,,,,
6898,22/1/2021,324,,,Corrientes,,1849855,168.0,46519,6.0,,,,,,,,,
6899,22/1/2021,324,,,Entre Ríos,,1850237,382.0,46525,6.0,,,,,,,,,
6900,22/1/2021,324,,,Formosa,,1850275,38.0,46525,0.0,,,,,,,,,
6901,22/1/2021,324,,,Jujuy,,1850305,30.0,46526,1.0,,,,,,,,,
6902,22/1/2021,324,,,La Pampa,,1850404,99.0,46526,0.0,,,,,,,,,
6903,22/1/2021,324,,,La Rioja,,1850415,11.0,46528,2.0,,,,,,,,,
6904,22/1/2021,324,,,Mendoza,,1850597,182.0,46530,2.0,,,,,,,,,
6905,22/1/2021,324,,,Misiones,,1850757,160.0,46533,3.0,,,,,,,,,
6906,22/1/2021,324,,,Neuquén,,1851199,442.0,46535,2.0,,,,,,,,,
6907,22/1/2021,324,,,Río Negro,,1851511,312.0,46542,7.0,,,,,,,,,
6908,22/1/2021,324,,,Salta,,1851564,53.0,46543,1.0,,,,,,,,,
6909,22/1/2021,324,,,San Juan,,1851635,71.0,46543,0.0,,,,,,,,,
6910,22/1/2021,324,,,San Luis,,1852197,562.0,46543,0.0,,,,,,,,,
6911,22/1/2021,324,,,Santa Cruz,,1852442,245.0,46544,1.0,,,,,,,,,
6912,22/1/2021,324,,,Santa Fe,,1853485,1043.0,46561,17.0,,,,,,,,,
6913,22/1/2021,324,,,Santiago del Estero,,1853584,99.0,46564,3.0,,,,,,,,,
6914,22/1/2021,324,,,Tierra del Fuego,,1853632,48.0,46573,9.0,,,,,,,,,
6915,22/1/2021,324,,,Tucumán,,1853830,198.0,46575,2.0,,,,,,,,,
6916,22/1/2021,324,,,Indeterminado,,1853830,0.0,46575,0.0,,,,,,,,,
6917,23/1/2021,325,,,Buenos Aires,,1857095,3265.0,46684,109.0,,,,,,,,,
6918,23/1/2021,325,,,CABA,,1858019,924.0,46695,11.0,,,,,,,,,
6919,23/1/2021,325,,,Catamarca,,1858072,53.0,46695,0.0,,,,,,,,,
6920,23/1/2021,325,,,Chaco,,1858244,172.0,46695,0.0,,,,,,,,,
6921,23/1/2021,325,,,Chubut,,1858443,199.0,46697,2.0,,,,,,,,,
6922,23/1/2021,325,,,Córdoba,,1858987,544.0,46714,17.0,,,,,,,,,
6923,23/1/2021,325,,,Corrientes,,1859149,162.0,46715,1.0,,,,,,,,,
6924,23/1/2021,325,,,Entre Ríos,,1859451,302.0,46716,1.0,,,,,,,,,
6925,23/1/2021,325,,,Formosa,,1859454,3.0,46716,0.0,,,,,,,,,
6926,23/1/2021,325,,,Jujuy,,1859462,8.0,46717,1.0,,,,,,,,,
6927,23/1/2021,325,,,La Pampa,,1859568,106.0,46717,0.0,,,,,,,,,
6928,23/1/2021,325,,,La Rioja,,1859581,13.0,46717,0.0,,,,,,,,,
6929,23/1/2021,325,,,Mendoza,,1859682,101.0,46719,2.0,,,,,,,,,
6930,23/1/2021,325,,,Misiones,,1859896,214.0,46719,0.0,,,,,,,,,
6931,23/1/2021,325,,,Neuquén,,1860137,241.0,46720,1.0,,,,,,,,,
6932,23/1/2021,325,,,Río Negro,,1860423,286.0,46723,3.0,,,,,,,,,
6933,23/1/2021,325,,,Salta,,1860482,59.0,46725,2.0,,,,,,,,,
6934,23/1/2021,325,,,San Juan,,1860514,32.0,46725,0.0,,,,,,,,,
6935,23/1/2021,325,,,San Luis,,1860989,475.0,46726,1.0,,,,,,,,,
6936,23/1/2021,325,,,Santa Cruz,,1861168,179.0,46730,4.0,,,,,,,,,
6937,23/1/2021,325,,,Santa Fe,,1861866,698.0,46735,5.0,,,,,,,,,
6938,23/1/2021,325,,,Santiago del Estero,,1862036,170.0,46736,1.0,,,,,,,,,
6939,23/1/2021,325,,,Tierra del Fuego,,1862110,74.0,46737,1.0,,,,,,,,,
6940,23/1/2021,325,,,Tucumán,,1862192,82.0,46737,0.0,,,,,,,,,
6941,23/1/2021,325,,,Indeterminado,,1862192,0.0,46737,0.0,,,,,,,,,
6942,24/1/2021,326,,,Buenos Aires,,1864283,2091.0,46783,46.0,,778629,,,,,,,
6943,24/1/2021,326,,,CABA,,1864989,706.0,46802,19.0,,202613,,,,,,,
6944,24/1/2021,326,,,Catamarca,,1865038,49.0,46802,0.0,,4731,,,,,,,
6945,24/1/2021,326,,,Chaco,,1865175,137.0,46802,0.0,,29814,,,,,,,
6946,24/1/2021,326,,,Chubut,,1865283,108.0,46802,0.0,,40256,,,,,,,
6947,24/1/2021,326,,,Córdoba,,1865547,264.0,46806,4.0,,141484,,,,,,,
6948,24/1/2021,326,,,Corrientes,,1865611,64.0,46806,0.0,,16303,,,,,,,
6949,24/1/2021,326,,,Entre Ríos,,1865830,219.0,46810,4.0,,39073,,,,,,,
6950,24/1/2021,326,,,Formosa,,1865836,6.0,46810,0.0,,806,,,,,,,
6951,24/1/2021,326,,,Jujuy,,1865865,29.0,46810,0.0,,19093,,,,,,,
6952,24/1/2021,326,,,La Pampa,,1865908,43.0,46811,1.0,,15793,,,,,,,
6953,24/1/2021,326,,,La Rioja,,1865944,36.0,46811,0.0,,9438,,,,,,,
6954,24/1/2021,326,,,Mendoza,,1866007,63.0,46813,2.0,,63155,,,,,,,
6955,24/1/2021,326,,,Misiones,,1866166,159.0,46814,1.0,,3467,,,,,,,
6956,24/1/2021,326,,,Neuquén,,1866315,149.0,46814,0.0,,50985,,,,,,,
6957,24/1/2021,326,,,Río Negro,,1866423,108.0,46821,7.0,,45978,,,,,,,
6958,24/1/2021,326,,,Salta,,1866449,26.0,46821,0.0,,23442,,,,,,,
6959,24/1/2021,326,,,San Juan,,1866458,9.0,46822,1.0,,13545,,,,,,,
6960,24/1/2021,326,,,San Luis,,1866510,52.0,46822,0.0,,18453,,,,,,,
6961,24/1/2021,326,,,Santa Cruz,,1866641,131.0,46821,-1.0,,31478,,,,,,,
6962,24/1/2021,326,,,Santa Fe,,1867079,438.0,46823,2.0,,201625,,,,,,,
6963,24/1/2021,326,,,Santiago del Estero,,1867139,60.0,46825,2.0,,20388,,,,,,,
6964,24/1/2021,326,,,Tierra del Fuego,,1867185,46.0,46826,1.0,,21390,,,,,,,
6965,24/1/2021,326,,,Tucumán,,1867223,38.0,46826,0.0,,75284,,,,,,,
6966,24/1/2021,326,,,Indeterminado,,1867223,,46826,,,,,,,,,,
6967,25/1/2021,327,,,Buenos Aires,,1869972,2749.0,46907,81.0,81,781378,2749.0,208.0,,,,,
6968,25/1/2021,327,,,CABA,,1871066,1094.0,46933,26.0,26,203707,1094.0,,,,,,
6969,25/1/2021,327,,,Catamarca,,1871096,30.0,46933,0.0,0,4761,30.0,,,,,,
6970,25/1/2021,327,,,Chaco,,1871172,76.0,46938,5.0,0,29890,76.0,,,,,,
6971,25/1/2021,327,,,Chubut,,1871476,304.0,46949,11.0,0,40560,304.0,,,,,,
6972,25/1/2021,327,,,Córdoba,,1871816,340.0,46958,9.0,0,141824,340.0,,,,,,
6973,25/1/2021,327,,,Corrientes,,1871976,160.0,46958,0.0,0,16463,160.0,,,,,,
6974,25/1/2021,327,,,Entre Ríos,,1872278,302.0,46968,10.0,0,39375,302.0,,,,,,
6975,25/1/2021,327,,,Formosa,,1872279,1.0,46968,0.0,0,807,1.0,,,,,,
6976,25/1/2021,327,,,Jujuy,,1872286,7.0,46968,0.0,0,19100,7.0,,,,,,
6977,25/1/2021,327,,,La Pampa,,1872387,101.0,46980,12.0,0,15894,101.0,,,,,,
6978,25/1/2021,327,,,La Rioja,,1872390,3.0,46981,1.0,0,9441,3.0,,,,,,
6979,25/1/2021,327,,,Mendoza,,1872445,55.0,46984,3.0,0,63210,55.0,,,,,,
6980,25/1/2021,327,,,Misiones,,1872590,145.0,46984,0.0,0,3612,145.0,,,,,,
6981,25/1/2021,327,,,Neuquén,,1873142,552.0,46986,2.0,0,51537,552.0,,,,,,
6982,25/1/2021,327,,,Río Negro,,1873397,255.0,46990,4.0,0,46233,255.0,,,,,,
6983,25/1/2021,327,,,Salta,,1873419,22.0,46991,1.0,0,23464,22.0,,,,,,
6984,25/1/2021,327,,,San Juan,,1873499,80.0,46991,0.0,0,13625,80.0,,,,,,
6985,25/1/2021,327,,,San Luis,,1873799,300.0,46998,7.0,0,18753,300.0,,,,,,
6986,25/1/2021,327,,,Santa Cruz,,1873966,167.0,46999,1.0,0,31645,167.0,,,,,,
6987,25/1/2021,327,,,Santa Fe,,1874448,482.0,47031,32.0,0,202107,482.0,,,,,,
6988,25/1/2021,327,,,Santiago del Estero,,1874532,84.0,47031,0.0,0,20472,84.0,,,,,,
6989,25/1/2021,327,,,Tierra del Fuego,,1874662,130.0,47033,2.0,0,21520,130.0,,,,,,
6990,25/1/2021,327,,,Tucumán,,1874801,139.0,47033,0.0,0,75423,139.0,,,,,,
6991,25/1/2021,327,,,Indeterminado,,1874801,0.0,47034,1.0,,,,,,,,,
6992,26/1/2021,328,,,Buenos Aires,,1879375,4574.0,47109,75.0,,,,,,,,,
6993,26/1/2021,328,,,CABA,,1880665,1290.0,47124,15.0,,,,,,,,,
6994,26/1/2021,328,,,Catamarca,,1880742,77.0,47124,0.0,,,,,,,,,
6995,26/1/2021,328,,,Chaco,,1880919,177.0,47130,6.0,,,,,,,,,
6996,26/1/2021,328,,,Chubut,,1881239,320.0,47141,11.0,,,,,,,,,
6997,26/1/2021,328,,,Córdoba,,1881901,662.0,47148,7.0,,,,,,,,,
6998,26/1/2021,328,,,Corrientes,,1882068,167.0,47151,3.0,,,,,,,,,
6999,26/1/2021,328,,,Entre Ríos,,1882400,332.0,47165,14.0,,,,,,,,,
7000,26/1/2021,328,,,Formosa,,1882407,7.0,47165,0.0,,,,,,,,,
7001,26/1/2021,328,,,Jujuy,,1882464,57.0,47165,0.0,,,,,,,,,
7002,26/1/2021,328,,,La Pampa,,1882560,96.0,47180,15.0,,,,,,,,,
7003,26/1/2021,328,,,La Rioja,,1882571,11.0,47180,0.0,,,,,,,,,
7004,26/1/2021,328,,,Mendoza,,1882683,112.0,47185,5.0,,,,,,,,,
7005,26/1/2021,328,,,Misiones,,1882852,169.0,47190,5.0,,,,,,,,,
7006,26/1/2021,328,,,Neuquén,,1883358,506.0,47193,3.0,,,,,,,,,
7007,26/1/2021,328,,,Río Negro,,1883751,393.0,47197,4.0,,,,,,,,,
7008,26/1/2021,328,,,Salta,,1883817,66.0,47199,2.0,,,,,,,,,
7009,26/1/2021,328,,,San Juan,,1883895,78.0,47199,0.0,,,,,,,,,
7010,26/1/2021,328,,,San Luis,,1883940,45.0,47200,1.0,,,,,,,,,
7011,26/1/2021,328,,,Santa Cruz,,1884121,181.0,47206,6.0,,,,,,,,,
7012,26/1/2021,328,,,Santa Fe,,1884891,770.0,47249,43.0,,,,,,,,,
7013,26/1/2021,328,,,Santiago del Estero,,1884970,79.0,47250,1.0,,,,,,,,,
7014,26/1/2021,328,,,Tierra del Fuego,,1885022,52.0,47250,0.0,,,,,,,,,
7015,26/1/2021,328,,,Tucumán,,1885210,188.0,47253,3.0,,,,,,,,,
7016,26/1/2021,328,,,Indeterminado,,1885210,0.0,47253,0.0,,,,,,,,,
7017,27/1/2021,329,,,Buenos Aires,,1889655,4445.0,47297,44.0,,,,,,,,,
7018,27/1/2021,329,,,CABA,,1890902,1247.0,47322,25.0,,,,,,,,,
7019,27/1/2021,329,,,Catamarca,,1891018,116.0,47322,0.0,,,,,,,,,
7020,27/1/2021,329,,,Chaco,,1891164,146.0,47325,3.0,,,,,,,,,
7021,27/1/2021,329,,,Chubut,,1891559,395.0,47353,28.0,,,,,,,,,
7022,27/1/2021,329,,,Córdoba,,1892246,687.0,47364,11.0,,,,,,,,,
7023,27/1/2021,329,,,Corrientes,,1892470,224.0,47367,3.0,,,,,,,,,
7024,27/1/2021,329,,,Entre Ríos,,1892763,293.0,47375,8.0,,,,,,,,,
7025,27/1/2021,329,,,Formosa,,1892777,14.0,47375,0.0,,,,,,,,,
7026,27/1/2021,329,,,Jujuy,,1892826,49.0,47375,0.0,,,,,,,,,
7027,27/1/2021,329,,,La Pampa,,1892956,130.0,47375,0.0,,,,,,,,,
7028,27/1/2021,329,,,La Rioja,,1892992,36.0,47375,0.0,,,,,,,,,
7029,27/1/2021,329,,,Mendoza,,1893141,149.0,47386,11.0,,,,,,,,,
7030,27/1/2021,329,,,Misiones,,1893382,241.0,47391,5.0,,,,,,,,,
7031,27/1/2021,329,,,Neuquén,,1893920,538.0,47391,0.0,,,,,,,,,
7032,27/1/2021,329,,,Río Negro,,1894285,365.0,47401,10.0,,,,,,,,,
7033,27/1/2021,329,,,Salta,,1894350,65.0,47401,0.0,,,,,,,,,
7034,27/1/2021,329,,,San Juan,,1894408,58.0,47401,0.0,,,,,,,,,
7035,27/1/2021,329,,,San Luis,,1894489,81.0,47401,0.0,,,,,,,,,
7036,27/1/2021,329,,,Santa Cruz,,1894656,167.0,47403,2.0,,,,,,,,,
7037,27/1/2021,329,,,Santa Fe,,1895580,924.0,47432,29.0,,,,,,,,,
7038,27/1/2021,329,,,Santiago del Estero,,1895681,101.0,47434,2.0,,,,,,,,,
7039,27/1/2021,329,,,Tierra del Fuego,,1895766,85.0,47435,1.0,,,,,,,,,
7040,27/1/2021,329,,,Tucumán,,1896053,287.0,47435,0.0,,,,,,,,,
7041,27/1/2021,329,,,Indeterminado,,1896053,0.0,47435,0.0,,,,,,,,,
7042,28/1/2021,330,,,Buenos Aires,,1900228,4175.0,47526,91.0,,,,,,,,,
7043,28/1/2021,330,,,CABA,,1901329,1101.0,47535,9.0,,,,,,,,,
7044,28/1/2021,330,,,Catamarca,,1901415,86.0,47535,0.0,,,,,,,,,
7045,28/1/2021,330,,,Chaco,,1901552,137.0,47538,3.0,,,,,,,,,
7046,28/1/2021,330,,,Chubut,,1901868,316.0,47546,8.0,,,,,,,,,
7047,28/1/2021,330,,,Córdoba,,1902546,678.0,47552,6.0,,,,,,,,,
7048,28/1/2021,330,,,Corrientes,,1902654,108.0,47554,2.0,,,,,,,,,
7049,28/1/2021,330,,,Entre Ríos,,1902970,316.0,47557,3.0,,,,,,,,,
7050,28/1/2021,330,,,Formosa,,1902975,5.0,47557,0.0,,,,,,,,,
7051,28/1/2021,330,,,Jujuy,,1903015,40.0,47557,0.0,,,,,,,,,
7052,28/1/2021,330,,,La Pampa,,1903133,118.0,47557,0.0,,,,,,,,,
7053,28/1/2021,330,,,La Rioja,,1903143,10.0,47558,1.0,,,,,,,,,
7054,28/1/2021,330,,,Mendoza,,1903244,101.0,47561,3.0,,,,,,,,,
7055,28/1/2021,330,,,Misiones,,1903374,130.0,47566,5.0,,,,,,,,,
7056,28/1/2021,330,,,Neuquén,,1903837,463.0,47566,0.0,,,,,,,,,
7057,28/1/2021,330,,,Río Negro,,1904148,311.0,47571,5.0,,,,,,,,,
7058,28/1/2021,330,,,Salta,,1904233,85.0,47571,0.0,,,,,,,,,
7059,28/1/2021,330,,,San Juan,,1904307,74.0,47573,2.0,,,,,,,,,
7060,28/1/2021,330,,,San Luis,,1904375,68.0,47577,4.0,,,,,,,,,
7061,28/1/2021,330,,,Santa Cruz,,1904522,147.0,47578,1.0,,,,,,,,,
7062,28/1/2021,330,,,Santa Fe,,1905184,662.0,47597,19.0,,,,,,,,,
7063,28/1/2021,330,,,Santiago del Estero,,1905255,71.0,47597,0.0,,,,,,,,,
7064,28/1/2021,330,,,Tierra del Fuego,,1905292,37.0,47601,4.0,,,,,,,,,
7065,28/1/2021,330,,,Tucumán,,1905524,232.0,47601,0.0,,,,,,,,,
7066,28/1/2021,330,,,Indeterminado,,1905524,0.0,47601,0.0,,,,,,,,,
7067,29/1/2021,331,,,Buenos Aires,,1910007,4483.0,47681,80.0,,,,,,,,,
7068,29/1/2021,331,,,CABA,,1911202,1195.0,47689,8.0,,,,,,,,,
7069,29/1/2021,331,,,Catamarca,,1911317,115.0,47689,0.0,,,,,,,,,
7070,29/1/2021,331,,,Chaco,,1911519,202.0,47691,2.0,,,,,,,,,
7071,29/1/2021,331,,,Chubut,,1911911,392.0,47697,6.0,,,,,,,,,
7072,29/1/2021,331,,,Córdoba,,1912517,606.0,47708,11.0,,,,,,,,,
7073,29/1/2021,331,,,Corrientes,,1912695,178.0,47708,0.0,,,,,,,,,
7074,29/1/2021,331,,,Entre Ríos,,1913001,306.0,47715,7.0,,,,,,,,,
7075,29/1/2021,331,,,Formosa,,1913009,8.0,47715,0.0,,,,,,,,,
7076,29/1/2021,331,,,Jujuy,,1913038,29.0,47716,1.0,,,,,,,,,
7077,29/1/2021,331,,,La Pampa,,1913120,82.0,47716,0.0,,,,,,,,,
7078,29/1/2021,331,,,La Rioja,,1913137,17.0,47716,0.0,,,,,,,,,
7079,29/1/2021,331,,,Mendoza,,1913255,118.0,47724,8.0,,,,,,,,,
7080,29/1/2021,331,,,Misiones,,1913472,217.0,47727,3.0,,,,,,,,,
7081,29/1/2021,331,,,Neuquén,,1913957,485.0,47727,0.0,,,,,,,,,
7082,29/1/2021,331,,,Río Negro,,1914287,330.0,47736,9.0,,,,,,,,,
7083,29/1/2021,331,,,Salta,,1914331,44.0,47739,3.0,,,,,,,,,
7084,29/1/2021,331,,,San Juan,,1914402,71.0,47739,0.0,,,,,,,,,
7085,29/1/2021,331,,,San Luis,,1914416,14.0,47739,0.0,,,,,,,,,
7086,29/1/2021,331,,,Santa Cruz,,1914580,164.0,47741,2.0,,,,,,,,,
7087,29/1/2021,331,,,Santa Fe,,1915211,631.0,47768,27.0,,,,,,,,,
7088,29/1/2021,331,,,Santiago del Estero,,1915158,-53.0,47769,1.0,,,,,,,,,
7089,29/1/2021,331,,,Tierra del Fuego,,1915224,66.0,47769,0.0,,,,,,,,,
7090,29/1/2021,331,,,Tucumán,,1915362,138.0,47775,6.0,,,,,,,,,
7091,29/1/2021,331,,,Indeterminado,,1915362,0.0,47775,0.0,,,,,,,,,
7092,30/1/2021,332,,,Buenos Aires,,1918428,3066.0,47895,120.0,,,,,,,,,
7093,30/1/2021,332,,,CABA,,1919379,951.0,47900,5.0,,,,,,,,,
7094,30/1/2021,332,,,Catamarca,,1919465,86.0,47900,0.0,,,,,,,,,
7095,30/1/2021,332,,,Chaco,,1919581,116.0,47900,0.0,,,,,,,,,
7096,30/1/2021,332,,,Chubut,,1919814,233.0,47907,7.0,,,,,,,,,
7097,30/1/2021,332,,,Córdoba,,1920053,239.0,47912,5.0,,,,,,,,,
7098,30/1/2021,332,,,Corrientes,,1920245,192.0,47912,0.0,,,,,,,,,
7099,30/1/2021,332,,,Entre Ríos,,1920485,240.0,47917,5.0,,,,,,,,,
7100,30/1/2021,332,,,Formosa,,1920487,2.0,47917,0.0,,,,,,,,,
